player_elo,opponent_elo,win,expected_prob,elo_delta
1008.0,850.0,1,0.86,2.093
1008.0,1043.0,0,0.401,-6.009
1008.0,985.0,0,0.566,-8.487
1009.0,982.0,1,0.577,6.344
1009.0,830.0,1,0.887,1.694
1009.0,965.0,0,0.624,-9.36
982.0,1255.0,0,0.041,-0.621
982.0,895.0,1,0.731,4.029
982.0,1023.0,1,0.384,9.238
982.0,909.0,1,0.699,4.522
982.0,878.0,1,0.768,3.479
982.0,1095.0,0,0.214,-3.21
982.0,1391.0,0,0.009,-0.134
982.0,1049.0,0,0.316,-4.743
982.0,1303.0,0,0.024,-0.363
982.0,927.0,1,0.653,5.202
982.0,946.0,0,0.602,-9.032
982.0,966.0,1,0.546,6.811
982.0,989.0,0,0.48,-7.198
982.0,1007.0,0,0.429,-6.428
982.0,1062.0,1,0.285,10.729
982.0,964.0,1,0.552,6.726
988.0,768.0,1,0.926,1.104
988.0,950.0,0,0.608,-9.115
988.0,825.0,1,0.867,1.992
1009.0,987.0,0,0.563,-8.445
1009.0,965.0,1,0.624,5.64
1009.0,971.0,1,0.608,5.885
1009.0,1068.0,0,0.336,-5.046
1009.0,939.0,0,0.691,-10.369
1009.0,973.0,0,0.602,-9.032
982.0,1141.0,0,0.138,-2.073
982.0,1474.0,0,0.003,-0.052
982.0,1203.0,0,0.073,-1.092
982.0,822.0,1,0.863,2.052
982.0,1065.0,0,0.278,-4.166
982.0,1339.0,0,0.016,-0.242
982.0,1307.0,0,0.023,-0.347
982.0,1199.0,1,0.076,13.86
989.0,896.0,1,0.745,3.829
989.0,880.0,1,0.778,3.328
989.0,1125.0,0,0.173,-2.592
989.0,1095.0,1,0.228,11.582
989.0,895.0,0,0.747,-11.204
989.0,1141.0,1,0.148,12.779
989.0,1077.0,0,0.266,-3.995
989.0,1004.0,0,0.457,-6.854
989.0,1091.0,0,0.236,-3.541
989.0,1141.0,0,0.148,-2.221
989.0,1205.0,0,0.077,-1.152
989.0,1211.0,0,0.072,-1.08
989.0,1052.0,0,0.326,-4.893
989.0,1208.0,0,0.074,-1.116
992.0,1150.0,0,0.14,-2.093
992.0,1260.0,0,0.044,-0.656
992.0,1342.0,0,0.017,-0.262
976.0,1214.0,0,0.061,-0.91
976.0,1169.0,0,0.098,-1.467
976.0,1266.0,0,0.034,-0.514
976.0,777.0,1,0.908,1.378
976.0,1052.0,1,0.294,10.587
976.0,976.0,1,0.5,7.5
976.0,1247.0,0,0.042,-0.634
976.0,1442.0,0,0.005,-0.07
976.0,1425.0,0,0.006,-0.085
993.0,1249.0,0,0.05,-0.748
993.0,1050.0,0,0.342,-5.124
993.0,1041.0,0,0.365,-5.479
993.0,774.0,1,0.926,1.116
993.0,999.0,0,0.483,-7.241
1003.0,1253.0,0,0.053,-0.799
1003.0,1306.0,0,0.03,-0.445
1003.0,1386.0,0,0.012,-0.18
1003.0,1254.0,0,0.053,-0.79
1003.0,1436.0,0,0.007,-0.102
1003.0,1567.0,0,0.002,-0.023
1003.0,751.0,1,0.948,0.781
1003.0,1030.0,0,0.423,-6.344
1003.0,1145.0,0,0.163,-2.448
1042.0,1196.0,0,0.145,-2.178
1042.0,1105.0,0,0.326,-4.893
1042.0,1120.0,0,0.289,-4.342
1042.0,1220.0,0,0.114,-1.712
1042.0,1230.0,0,0.103,-1.545
1042.0,1154.0,0,0.216,-3.239
1042.0,1257.0,0,0.078,-1.164
1042.0,1059.0,0,0.451,-6.768
1042.0,1089.0,0,0.368,-5.519
1042.0,1125.0,0,0.278,-4.166
1042.0,1091.0,0,0.363,-5.439
1042.0,1044.0,1,0.494,7.586
1019.0,1007.0,1,0.534,6.983
1019.0,902.0,0,0.794,-11.905
1019.0,1012.0,1,0.52,7.198
1019.0,1028.0,0,0.474,-7.112
1019.0,1171.0,0,0.148,-2.221
1019.0,1030.0,0,0.468,-7.026
1019.0,1073.0,1,0.349,9.759
1019.0,1125.0,0,0.228,-3.418
1019.0,1056.0,0,0.395,-5.926
1019.0,942.0,1,0.708,4.378
1019.0,1322.0,0,0.03,-0.445
1019.0,749.0,1,0.957,0.641
1019.0,1197.0,0,0.114,-1.712
1019.0,1059.0,1,0.387,9.197
1019.0,1227.0,0,0.084,-1.254
1019.0,1002.0,1,0.549,6.768
1028.0,1157.0,0,0.185,-2.77
1028.0,1100.0,0,0.304,-4.558
1028.0,987.0,1,0.616,5.762
1028.0,1020.0,0,0.523,-7.845
986.0,976.0,1,0.529,7.069
986.0,1109.0,0,0.195,-2.929
986.0,1127.0,0,0.165,-2.471
978.0,843.0,1,0.826,2.617
978.0,932.0,1,0.629,5.559
978.0,633.0,1,0.982,0.277
974.0,834.0,1,0.834,2.495
974.0,912.0,0,0.671,-10.069
974.0,1078.0,1,0.232,11.521
1001.0,1089.0,0,0.266,-3.995
1001.0,985.0,0,0.546,-8.189
1001.0,1335.0,0,0.021,-0.314
1001.0,864.0,1,0.829,2.568
1001.0,935.0,1,0.681,4.78
1001.0,1040.0,0,0.39,-5.844
1001.0,838.0,0,0.867,-13.008
1003.0,1258.0,0,0.05,-0.756
1003.0,898.0,0,0.77,-11.551
1003.0,920.0,1,0.722,4.166
1003.0,874.0,1,0.815,2.77
1003.0,797.0,1,0.915,1.28
1003.0,926.0,1,0.708,4.378
1003.0,955.0,0,0.635,-9.521
1003.0,1086.0,0,0.278,-4.166
1003.0,1114.0,1,0.218,11.731
1003.0,1255.0,0,0.052,-0.781
1007.0,929.0,0,0.711,-10.658
1007.0,933.0,1,0.701,4.485
1007.0,870.0,1,0.829,2.568
1022.0,1020.0,0,0.506,-7.586
1022.0,762.0,1,0.952,0.716
1022.0,1008.0,0,0.54,-8.103
983.0,1126.0,0,0.162,-2.424
963.0,891.0,1,0.696,4.558
963.0,811.0,1,0.852,2.221
963.0,955.0,1,0.523,7.155
975.0,1294.0,0,0.025,-0.372
975.0,850.0,0,0.808,-12.125
975.0,644.0,1,0.978,0.325
979.0,1037.0,0,0.339,-5.085
979.0,1128.0,0,0.152,-2.287
979.0,1025.0,1,0.371,9.441
979.0,1131.0,0,0.148,-2.221
979.0,1234.0,0,0.05,-0.756
979.0,1015.0,0,0.398,-5.968
994.0,1123.0,0,0.185,-2.77
994.0,985.0,0,0.526,-7.888
994.0,1081.0,0,0.269,-4.029
1013.0,1113.0,0,0.24,-3.604
1013.0,1117.0,0,0.232,-3.479
1013.0,1028.0,0,0.457,-6.854
1013.0,1112.0,0,0.242,-3.635
1013.0,991.0,1,0.563,6.555
1013.0,1010.0,0,0.509,-7.63
1013.0,854.0,1,0.862,2.073
1013.0,827.0,1,0.895,1.577
1028.0,1048.0,0,0.443,-6.64
1028.0,1003.0,1,0.571,6.428
1028.0,1011.0,0,0.549,-8.232
1028.0,1082.0,0,0.349,-5.241
1028.0,1137.0,0,0.222,-3.328
1028.0,846.0,1,0.89,1.643
963.0,871.0,0,0.743,-11.138
963.0,1039.0,1,0.294,10.587
963.0,1207.0,0,0.057,-0.852
963.0,580.0,1,0.988,0.18
963.0,584.0,1,0.987,0.189
963.0,711.0,1,0.948,0.781
963.0,846.0,1,0.794,3.095
963.0,887.0,1,0.706,4.413
963.0,812.0,1,0.85,2.243
935.0,785.0,1,0.849,2.265
935.0,864.0,1,0.694,4.595
935.0,557.0,1,0.987,0.191
935.0,865.0,1,0.691,4.631
935.0,582.0,1,0.983,0.253
935.0,691.0,1,0.943,0.852
935.0,937.0,0,0.494,-7.414
935.0,806.0,1,0.815,2.77
935.0,805.0,1,0.817,2.744
935.0,920.0,1,0.543,6.854
935.0,649.0,1,0.964,0.537
935.0,619.0,1,0.974,0.384
935.0,1142.0,1,0.084,13.733
935.0,1068.0,0,0.178,-2.667
935.0,1133.0,0,0.093,-1.392
901.0,643.0,1,0.951,0.732
901.0,763.0,1,0.83,2.543
901.0,599.0,1,0.97,0.45
901.0,600.0,1,0.97,0.455
901.0,621.0,1,0.962,0.574
901.0,644.0,1,0.951,0.74
901.0,951.0,0,0.36,-5.399
901.0,1114.0,0,0.079,-1.189
901.0,670.0,1,0.935,0.981
901.0,765.0,1,0.827,2.592
901.0,919.0,0,0.448,-6.726
901.0,1221.0,1,0.025,14.632
901.0,734.0,1,0.872,1.913
901.0,849.0,1,0.645,5.32
901.0,592.0,1,0.972,0.416
901.0,618.0,1,0.963,0.556
901.0,758.0,1,0.838,2.424
901.0,843.0,1,0.661,5.085
901.0,805.0,1,0.751,3.731
901.0,744.0,1,0.859,2.114
889.0,1130.0,0,0.059,-0.881
889.0,1104.0,1,0.078,13.836
889.0,1149.0,0,0.048,-0.716
876.0,1059.0,0,0.108,-1.626
876.0,754.0,0,0.803,-12.044
876.0,1155.0,0,0.039,-0.581
876.0,745.0,1,0.819,2.718
876.0,1288.0,0,0.009,-0.13
876.0,667.0,1,0.917,1.241
876.0,753.0,1,0.805,2.929
876.0,1224.0,0,0.018,-0.268
876.0,1048.0,0,0.121,-1.819
876.0,883.0,1,0.48,7.802
876.0,857.0,1,0.554,6.683
876.0,858.0,0,0.552,-8.274
876.0,862.0,1,0.54,6.897
876.0,895.0,1,0.446,8.317
876.0,878.0,0,0.494,-7.414
874.0,639.0,1,0.937,0.94
874.0,525.0,1,0.982,0.265
874.0,647.0,1,0.932,1.024
874.0,1237.0,0,0.015,-0.226
837.0,955.0,1,0.204,11.933
837.0,1044.0,1,0.084,13.733
837.0,926.0,1,0.264,11.038
859.0,1209.0,0,0.017,-0.262
859.0,823.0,1,0.602,5.968
859.0,810.0,0,0.637,-9.561
859.0,694.0,0,0.87,-13.048
859.0,1194.0,0,0.021,-0.31
859.0,1019.0,0,0.137,-2.052
859.0,978.0,0,0.203,-3.039
857.0,553.0,1,0.971,0.44
857.0,637.0,1,0.926,1.104
857.0,605.0,1,0.948,0.781
978.0,1166.0,0,0.103,-1.545
978.0,1007.0,0,0.417,-6.259
978.0,1030.0,1,0.355,9.68
978.0,956.0,0,0.563,-8.445
978.0,922.0,1,0.656,5.163
978.0,1150.0,0,0.121,-1.819
978.0,1059.0,0,0.282,-4.236
978.0,1263.0,0,0.036,-0.543
978.0,1037.0,0,0.336,-5.046
978.0,797.0,1,0.889,1.66
978.0,883.0,1,0.749,3.764
967.0,1036.0,1,0.311,10.332
967.0,643.0,1,0.977,0.351
1003.0,878.0,0,0.808,-12.125
1003.0,964.0,1,0.61,5.844
1003.0,1062.0,0,0.336,-5.046
1003.0,1012.0,0,0.474,-7.112
1003.0,1144.0,0,0.165,-2.471
1003.0,777.0,1,0.931,1.035
1003.0,829.0,1,0.881,1.783
1003.0,945.0,0,0.661,-9.915
1003.0,980.0,0,0.566,-8.487
1010.0,987.0,0,0.566,-8.487
1010.0,983.0,1,0.577,6.344
1010.0,982.0,0,0.58,-8.698
1010.0,934.0,0,0.706,-10.587
1010.0,1058.0,1,0.365,9.521
1010.0,956.0,1,0.651,5.241
994.0,903.0,1,0.74,3.895
994.0,1046.0,1,0.355,9.68
994.0,880.0,1,0.788,3.181
994.0,827.0,1,0.872,1.913
994.0,779.0,1,0.922,1.164
994.0,964.0,1,0.585,6.218
994.0,1566.0,0,0.001,-0.021
994.0,668.0,1,0.977,0.344
994.0,924.0,0,0.691,-10.369
958.0,576.0,1,0.988,0.182
958.0,976.0,0,0.448,-6.726
958.0,961.0,1,0.491,7.63
958.0,943.0,1,0.543,6.854
958.0,1139.0,0,0.111,-1.66
958.0,730.0,1,0.932,1.013
958.0,1127.0,0,0.125,-1.875
963.0,671.0,1,0.966,0.503
963.0,615.0,1,0.982,0.268
963.0,1133.0,0,0.124,-1.857
963.0,1188.0,0,0.07,-1.046
963.0,1122.0,0,0.138,-2.073
963.0,682.0,1,0.962,0.568
963.0,655.0,1,0.972,0.42
963.0,943.0,0,0.557,-8.36
963.0,691.0,1,0.958,0.627
963.0,707.0,1,0.95,0.748
963.0,718.0,1,0.944,0.843
963.0,1043.0,1,0.285,10.729
963.0,1156.0,0,0.098,-1.467
963.0,1231.0,0,0.044,-0.656
963.0,1002.0,0,0.39,-5.844
963.0,733.0,1,0.934,0.992
960.0,1019.0,0,0.336,-5.046
960.0,1292.0,0,0.021,-0.321
960.0,944.0,1,0.546,6.811
960.0,599.0,1,0.985,0.231
960.0,743.0,1,0.924,1.14
960.0,1137.0,0,0.115,-1.729
960.0,912.0,1,0.635,5.479
960.0,657.0,1,0.97,0.445
960.0,555.0,1,0.991,0.14
960.0,600.0,1,0.984,0.234
960.0,1196.0,0,0.062,-0.93
960.0,1150.0,0,0.101,-1.513
960.0,1258.0,0,0.031,-0.47
977.0,1124.0,0,0.155,-2.332
977.0,1073.0,0,0.249,-3.731
977.0,1119.0,0,0.163,-2.448
977.0,1050.0,0,0.301,-4.522
977.0,953.0,0,0.569,-8.53
977.0,971.0,0,0.517,-7.759
977.0,1106.0,0,0.185,-2.77
977.0,745.0,0,0.935,-14.029
977.0,1159.0,0,0.11,-1.643
977.0,979.0,0,0.494,-7.414
977.0,809.0,1,0.874,1.894
977.0,1186.0,0,0.083,-1.241
977.0,1022.0,1,0.373,9.4
977.0,1062.0,0,0.273,-4.098
977.0,1109.0,0,0.18,-2.693
977.0,745.0,1,0.935,0.971
977.0,1202.0,0,0.07,-1.046
977.0,955.0,1,0.563,6.555
977.0,1190.0,0,0.079,-1.189
977.0,1025.0,1,0.365,9.521
977.0,963.0,0,0.54,-8.103
977.0,1020.0,1,0.379,9.319
977.0,1216.0,0,0.06,-0.9
977.0,1133.0,0,0.142,-2.135
977.0,1297.0,0,0.025,-0.368
977.0,944.0,1,0.594,6.092
977.0,1038.0,0,0.331,-4.97
977.0,1090.0,0,0.214,-3.21
977.0,1227.0,1,0.053,14.201
977.0,1246.0,1,0.043,14.352
956.0,1100.0,0,0.16,-2.401
956.0,928.0,1,0.58,6.302
956.0,780.0,1,0.884,1.747
956.0,1089.0,0,0.178,-2.667
956.0,600.0,1,0.984,0.245
956.0,950.0,0,0.517,-7.759
956.0,848.0,1,0.776,3.358
956.0,749.0,1,0.916,1.267
956.0,770.0,1,0.895,1.577
956.0,646.0,1,0.973,0.411
956.0,718.0,1,0.939,0.91
956.0,919.0,1,0.605,5.926
956.0,973.0,0,0.451,-6.768
956.0,950.0,1,0.517,7.241
956.0,912.0,0,0.624,-9.36
956.0,975.0,1,0.446,8.317
956.0,912.0,1,0.624,5.64
966.0,1057.0,0,0.26,-3.895
966.0,894.0,0,0.696,-10.442
966.0,851.0,1,0.79,3.152
966.0,767.0,1,0.908,1.378
938.0,855.0,1,0.722,4.166
938.0,664.0,1,0.959,0.614
938.0,924.0,1,0.54,6.897
938.0,1110.0,0,0.121,-1.819
938.0,822.0,1,0.792,3.124
938.0,1052.0,0,0.212,-3.181
938.0,765.0,1,0.88,1.801
938.0,1094.0,0,0.142,-2.135
938.0,898.0,0,0.613,-9.197
938.0,874.0,1,0.676,4.855
938.0,1171.0,0,0.064,-0.96
938.0,1010.0,1,0.304,10.442
938.0,954.0,1,0.454,8.189
938.0,879.0,1,0.664,5.046
933.0,775.0,0,0.86,-12.907
933.0,1036.0,0,0.234,-3.51
933.0,1052.0,0,0.203,-3.039
933.0,950.0,1,0.451,8.232
933.0,866.0,1,0.684,4.743
933.0,840.0,1,0.745,3.829
933.0,1140.0,1,0.084,13.733
933.0,1007.0,0,0.299,-4.485
933.0,1119.0,0,0.105,-1.577
933.0,1228.0,0,0.032,-0.486
922.0,993.0,1,0.306,10.405
922.0,908.0,0,0.54,-8.103
922.0,845.0,1,0.708,4.378
922.0,944.0,1,0.437,8.445
922.0,789.0,1,0.822,2.667
922.0,804.0,1,0.796,3.067
922.0,1157.0,0,0.063,-0.94
922.0,780.0,1,0.837,2.448
922.0,842.0,0,0.715,-10.729
922.0,882.0,0,0.613,-9.197
961.0,730.0,1,0.935,0.981
961.0,958.0,0,0.509,-7.63
961.0,789.0,1,0.879,1.819
961.0,943.0,1,0.552,6.726
961.0,1127.0,0,0.129,-1.933
961.0,1151.0,0,0.101,-1.513
930.0,981.0,1,0.357,9.641
930.0,1113.0,0,0.108,-1.626
930.0,1015.0,0,0.273,-4.098
930.0,634.0,1,0.968,0.481
930.0,1138.0,0,0.084,-1.254
930.0,826.0,1,0.768,3.479
930.0,732.0,1,0.907,1.392
930.0,1093.0,0,0.133,-1.992
930.0,1148.0,0,0.075,-1.128
930.0,931.0,0,0.497,-7.457
930.0,1133.0,1,0.088,13.679
930.0,1049.0,1,0.203,11.961
948.0,999.0,0,0.357,-5.359
948.0,1132.0,0,0.107,-1.61
948.0,1096.0,0,0.154,-2.309
948.0,854.0,1,0.747,3.796
948.0,1168.0,0,0.074,-1.104
948.0,1036.0,0,0.266,-3.995
948.0,1118.0,0,0.124,-1.857
948.0,1406.0,0,0.005,-0.077
948.0,1280.0,0,0.021,-0.321
948.0,985.0,0,0.395,-5.926
948.0,838.0,1,0.78,3.298
948.0,835.0,1,0.786,3.21
948.0,941.0,0,0.52,-7.802
948.0,1224.0,0,0.04,-0.6
948.0,874.0,1,0.701,4.485
948.0,1111.0,0,0.133,-1.992
964.0,991.0,0,0.423,-6.344
964.0,1337.0,0,0.013,-0.202
964.0,829.0,1,0.826,2.617
964.0,812.0,1,0.852,2.221
964.0,1118.0,0,0.145,-2.178
964.0,1131.0,0,0.128,-1.913
964.0,1140.0,0,0.116,-1.747
964.0,960.0,1,0.512,7.327
964.0,940.0,0,0.569,-8.53
964.0,1566.0,0,0.001,-0.015
964.0,838.0,1,0.81,2.849
964.0,891.0,1,0.699,4.522
964.0,1082.0,0,0.204,-3.067
964.0,1114.0,0,0.151,-2.265
964.0,1311.0,0,0.018,-0.271
964.0,1129.0,0,0.13,-1.952
964.0,1066.0,0,0.236,-3.541
916.0,837.0,1,0.713,4.306
916.0,808.0,1,0.776,3.358
916.0,899.0,0,0.549,-8.232
916.0,955.0,0,0.39,-5.844
916.0,706.0,1,0.918,1.227
916.0,955.0,1,0.39,9.156
916.0,937.0,0,0.44,-6.598
916.0,863.0,1,0.648,5.28
916.0,750.0,1,0.871,1.933
916.0,873.0,1,0.621,5.681
916.0,781.0,1,0.826,2.617
916.0,800.0,1,0.792,3.124
916.0,842.0,1,0.701,4.485
916.0,1089.0,0,0.12,-1.801
916.0,1335.0,0,0.008,-0.12
916.0,985.0,1,0.311,10.332
916.0,858.0,1,0.661,5.085
916.0,779.0,1,0.829,2.568
960.0,950.0,0,0.529,-7.931
960.0,858.0,1,0.764,3.541
960.0,814.0,1,0.843,2.355
960.0,931.0,0,0.583,-8.741
960.0,938.0,0,0.563,-8.445
960.0,796.0,0,0.869,-13.028
960.0,1060.0,0,0.24,-3.604
960.0,1227.0,0,0.044,-0.663
960.0,1052.0,0,0.257,-3.862
960.0,1245.0,0,0.036,-0.543
960.0,926.0,0,0.597,-8.949
960.0,989.0,1,0.417,8.741
960.0,735.0,1,0.93,1.046
960.0,832.0,1,0.814,2.796
960.0,875.0,1,0.727,4.098
960.0,1054.0,1,0.253,11.204
960.0,826.0,1,0.824,2.642
960.0,851.0,0,0.778,-11.672
960.0,1038.0,0,0.289,-4.342
955.0,918.0,0,0.605,-9.074
955.0,877.0,1,0.711,4.342
955.0,1012.0,0,0.342,-5.124
955.0,1060.0,1,0.23,11.551
955.0,849.0,1,0.772,3.418
955.0,705.0,1,0.947,0.799
955.0,1010.0,0,0.347,-5.202
955.0,908.0,0,0.632,-9.481
955.0,867.0,1,0.734,3.995
955.0,937.0,1,0.552,6.726
955.0,1096.0,0,0.165,-2.471
955.0,1542.0,0,0.001,-0.017
955.0,1077.0,0,0.197,-2.956
955.0,1566.0,0,0.001,-0.013
955.0,978.0,1,0.434,8.487
955.0,648.0,1,0.972,0.425
946.0,942.0,1,0.512,7.327
946.0,726.0,1,0.926,1.104
946.0,956.0,1,0.471,7.931
946.0,874.0,0,0.696,-10.442
946.0,770.0,1,0.884,1.747
946.0,823.0,1,0.805,2.929
946.0,798.0,1,0.846,2.309
946.0,1201.0,0,0.05,-0.756
946.0,1141.0,0,0.096,-1.437
946.0,1099.0,0,0.147,-2.199
976.0,958.0,1,0.552,6.726
976.0,1087.0,0,0.218,-3.269
976.0,576.0,1,0.99,0.149
976.0,1127.0,0,0.15,-2.243
976.0,1139.0,0,0.133,-1.992
976.0,943.0,1,0.594,6.092
976.0,789.0,1,0.896,1.561
976.0,986.0,0,0.471,-7.069
976.0,1140.0,0,0.131,-1.972
976.0,1037.0,0,0.331,-4.97
976.0,890.0,0,0.729,-10.937
976.0,1334.0,0,0.016,-0.239
915.0,843.0,1,0.696,4.558
915.0,631.0,1,0.963,0.549
915.0,597.0,1,0.975,0.376
915.0,553.0,1,0.985,0.229
915.0,925.0,1,0.471,7.931
915.0,953.0,1,0.392,9.115
915.0,729.0,1,0.895,1.577
915.0,991.0,1,0.294,10.587
915.0,1165.0,0,0.053,-0.799
915.0,632.0,1,0.963,0.556
915.0,609.0,1,0.971,0.43
915.0,689.0,1,0.931,1.035
915.0,694.0,1,0.927,1.092
915.0,676.0,1,0.94,0.9
915.0,738.0,1,0.885,1.729
915.0,686.0,1,0.933,1.002
915.0,707.0,1,0.916,1.254
915.0,599.0,1,0.974,0.384
915.0,651.0,1,0.954,0.685
915.0,728.0,1,0.896,1.561
915.0,794.0,1,0.801,2.984
915.0,764.0,1,0.85,2.243
915.0,1229.0,0,0.026,-0.393
915.0,1269.0,0,0.017,-0.25
915.0,1127.0,0,0.08,-1.202
912.0,1257.0,0,0.018,-0.277
912.0,1251.0,0,0.02,-0.297
912.0,1214.0,0,0.03,-0.45
912.0,944.0,1,0.409,8.866
912.0,657.0,1,0.95,0.756
912.0,743.0,1,0.875,1.875
912.0,599.0,1,0.973,0.398
912.0,960.0,0,0.365,-5.479
912.0,1137.0,0,0.07,-1.046
912.0,1302.0,0,0.011,-0.166
912.0,1118.0,0,0.085,-1.28
912.0,1338.0,0,0.007,-0.11
905.0,1294.0,0,0.011,-0.168
905.0,878.0,1,0.577,6.344
905.0,954.0,1,0.363,9.561
905.0,1178.0,0,0.041,-0.621
905.0,1274.0,0,0.014,-0.211
905.0,1366.0,0,0.005,-0.074
905.0,854.0,0,0.643,-9.641
905.0,759.0,1,0.843,2.355
905.0,1171.0,0,0.045,-0.67
905.0,1508.0,0,0.001,-0.014
905.0,1329.0,0,0.008,-0.113
900.0,704.0,1,0.905,1.422
900.0,683.0,1,0.924,1.14
900.0,777.0,1,0.805,2.929
900.0,729.0,1,0.877,1.838
900.0,600.0,1,0.969,0.46
900.0,626.0,1,0.959,0.614
900.0,1213.0,0,0.027,-0.398
900.0,1130.0,0,0.066,-0.992
900.0,996.0,0,0.249,-3.731
887.0,894.0,1,0.48,7.802
887.0,843.0,1,0.624,5.64
887.0,848.0,0,0.61,-9.156
887.0,861.0,1,0.574,6.386
887.0,1120.0,0,0.064,-0.96
887.0,842.0,1,0.627,5.6
887.0,1057.0,0,0.124,-1.857
897.0,1000.0,0,0.234,-3.51
897.0,897.0,0,0.5,-7.5
897.0,945.0,0,0.365,-5.479
897.0,908.0,1,0.468,7.974
897.0,1117.0,0,0.074,-1.104
950.0,997.0,1,0.368,9.481
950.0,917.0,0,0.594,-8.908
950.0,849.0,0,0.762,-11.428
950.0,981.0,0,0.412,-6.176
950.0,619.0,1,0.978,0.325
950.0,759.0,1,0.9,1.498
950.0,840.0,0,0.78,-11.702
950.0,866.0,0,0.725,-10.868
950.0,775.0,1,0.882,1.765
950.0,1140.0,0,0.101,-1.513
950.0,1036.0,0,0.271,-4.063
950.0,933.0,0,0.549,-8.232
950.0,1052.0,0,0.236,-3.541
900.0,820.0,1,0.715,4.271
900.0,1011.0,1,0.218,11.731
900.0,970.0,1,0.309,10.369
900.0,799.0,0,0.762,-11.428
900.0,825.0,1,0.703,4.449
900.0,842.0,1,0.661,5.085
900.0,1105.0,1,0.086,13.706
900.0,935.0,1,0.401,8.991
900.0,1114.0,0,0.078,-1.177
900.0,604.0,1,0.968,0.481
900.0,1301.0,0,0.01,-0.147
900.0,675.0,1,0.93,1.046
900.0,811.0,1,0.736,3.962
900.0,854.0,0,0.629,-9.441
900.0,925.0,1,0.429,8.572
962.0,837.0,1,0.808,2.875
962.0,1168.0,0,0.085,-1.28
962.0,963.0,0,0.497,-7.457
950.0,976.0,1,0.426,8.614
950.0,948.0,1,0.506,7.414
950.0,1043.0,0,0.255,-3.829
924.0,1165.0,0,0.059,-0.881
924.0,882.0,1,0.619,5.721
924.0,565.0,1,0.984,0.237
924.0,839.0,1,0.727,4.098
924.0,993.0,1,0.311,10.332
924.0,912.0,1,0.534,6.983
880.0,863.0,1,0.549,6.768
880.0,890.0,0,0.471,-7.069
880.0,896.0,1,0.454,8.189
880.0,878.0,1,0.506,7.414
880.0,1072.0,1,0.099,13.518
880.0,808.0,1,0.696,4.558
880.0,695.0,1,0.894,1.593
880.0,874.0,0,0.517,-7.759
880.0,652.0,1,0.932,1.013
880.0,600.0,1,0.962,0.574
880.0,1028.0,0,0.154,-2.309
880.0,1006.0,1,0.19,12.151
880.0,832.0,1,0.635,5.479
859.0,855.0,1,0.512,7.327
859.0,820.0,1,0.61,5.844
859.0,859.0,1,0.5,7.5
926.0,922.0,1,0.512,7.327
926.0,612.0,1,0.974,0.393
926.0,707.0,0,0.926,-13.884
926.0,837.0,0,0.736,-11.038
926.0,975.0,0,0.363,-5.439
926.0,891.0,0,0.599,-8.991
926.0,857.0,0,0.689,-10.332
926.0,878.0,0,0.635,-9.521
926.0,877.0,0,0.637,-9.561
926.0,1164.0,0,0.061,-0.91
926.0,1003.0,0,0.292,-4.378
926.0,1229.0,0,0.03,-0.445
946.0,1022.0,0,0.294,-4.413
946.0,1052.0,0,0.228,-3.418
946.0,1039.0,0,0.255,-3.829
946.0,1012.0,0,0.319,-4.78
946.0,997.0,1,0.357,9.641
946.0,841.0,1,0.77,3.449
946.0,804.0,1,0.837,2.448
946.0,929.0,0,0.549,-8.232
946.0,870.0,0,0.706,-10.587
951.0,860.0,0,0.74,-11.105
951.0,1166.0,0,0.078,-1.164
951.0,894.0,1,0.658,5.124
951.0,972.0,1,0.44,8.402
951.0,1275.0,0,0.023,-0.351
951.0,990.0,0,0.39,-5.844
960.0,1059.0,0,0.242,-3.635
960.0,1075.0,0,0.21,-3.152
937.0,1026.0,1,0.264,11.038
937.0,998.0,1,0.331,10.03
937.0,778.0,1,0.862,2.073
935.0,1135.0,0,0.091,-1.364
935.0,857.0,1,0.711,4.342
935.0,1140.0,0,0.086,-1.294
941.0,1321.0,0,0.012,-0.186
941.0,1184.0,0,0.057,-0.862
941.0,1004.0,0,0.326,-4.893
942.0,976.0,0,0.403,-6.051
942.0,995.0,1,0.352,9.72
942.0,912.0,0,0.585,-8.782
942.0,908.0,1,0.597,6.051
942.0,995.0,0,0.352,-5.28
942.0,839.0,1,0.766,3.51
934.0,994.0,0,0.334,-5.008
934.0,777.0,1,0.859,2.114
934.0,1176.0,0,0.058,-0.871
934.0,600.0,1,0.979,0.314
934.0,1005.0,1,0.306,10.405
934.0,667.0,1,0.956,0.663
960.0,941.0,0,0.554,-8.317
960.0,964.0,1,0.488,7.673
960.0,896.0,1,0.676,4.855
960.0,879.0,1,0.718,4.236
960.0,996.0,0,0.398,-5.968
960.0,928.0,0,0.591,-8.866
960.0,892.0,0,0.686,-10.295
943.0,1087.0,1,0.16,12.599
943.0,958.0,0,0.457,-6.854
943.0,789.0,1,0.855,2.178
943.0,976.0,0,0.406,-6.092
943.0,961.0,0,0.448,-6.726
943.0,1151.0,0,0.084,-1.254
943.0,1334.0,0,0.011,-0.165
943.0,890.0,1,0.648,5.28
925.0,1165.0,0,0.059,-0.89
925.0,609.0,1,0.974,0.384
925.0,915.0,0,0.529,-7.931
925.0,553.0,1,0.986,0.204
925.0,733.0,1,0.901,1.482
925.0,843.0,1,0.72,4.201
